"Year" "Lat" "Lon" "Commercial.weight" "Area_swept" "Depth" "Temperature"
"5962" 2010 47.095618 -62.2195 0 1965 49.3776 1.1
"5963" 2010 46.935018 -62.531243 0.363691781 2201 64.008 0.7
"5964" 2010 46.987038 -62.566322 5.784944303 3042 62.1792 0.8
"5965" 2010 46.94131 -62.359597 0.681752607 2619 60.3504 0.7
"5966" 2010 46.971648 -62.27717 0 1979 56.6928 0.8
"5967" 2010 46.699403 -63.101473 0.640238783 2244 49.3776 1.4
"5968" 2010 46.763912 -63.041232 3.607020288 3352 58.5216 0.9
"5969" 2010 46.721398 -62.88385 0.576627225 3263 56.6928 0.9
"5970" 2010 46.571103 -63.194212 0 2296 38.4048 2.3
"5971" 2010 46.618065 -63.116823 0 2510 45.72 1.5
"5972" 2010 46.516793 -62.955845 0 2521 36.576 2.2
"5973" 2010 46.603743 -62.68808 0 1988 45.72 2.2
"5974" 2010 46.564118 -62.580815 0 2477.1 43.8912 2.3
"5975" 2010 46.637993 -62.446887 0 2459.3 54.864 1.4
"5976" 2010 46.562617 -62.232152 0 2360 43.8912 2.5
"5977" 2010 46.557882 -62.30392 0 2611.9 43.8912 2.3
"5978" 2010 47.00782 -63.178743 1.789535527 3068 60.3504 0.9
"5979" 2010 47.044682 -63.277072 1.065132932 3109 60.3504 0.6
"5980" 2010 47.020273 -62.995373 0 2477 58.5216 0.9
"5981" 2010 46.865927 -63.07468 2.118564401 3304 62.1792 0.8
"5982" 2010 46.98129 -62.984965 3.375785922 3069 58.5216 1.1
"5983" 2010 46.881027 -62.892853 4.659544385 2921 60.3504 0.9
"5984" 2010 46.908878 -62.802982 2.69090148 3085 60.3504 0.9
"5985" 2010 46.9722 -62.807188 12.21307813 3090 64.008 0.8
"5986" 2010 46.783827 -62.773227 0 2748.1 58.5216 0.6
"5987" 2010 46.781867 -62.582743 0 1444 62.1792 0.8
"5988" 2010 46.808002 -62.549255 0.650670464 2833 62.1792 0.6
"5989" 2010 47.110603 -63.713125 1.322672023 3213 54.864 0.9
"5990" 2010 47.002903 -63.721492 0.455057603 2670 45.72 2
"5991" 2010 47.147485 -63.509248 2.061961624 3247 58.5216 0.6
"5992" 2010 47.110372 -63.459448 3.359097494 2668 60.3504 0.8
"5993" 2010 46.969072 -63.523558 0 3028.2 47.5488 1.5
"5994" 2010 46.946928 -63.623855 0 1646 45.72 2.2
"5995" 2010 46.940067 -63.355883 0.776859248 3388 56.6928 0.8
"5996" 2010 46.889188 -63.27076 1.934332919 3475 56.6928 0.8
"5997" 2010 46.712672 -63.41254 0 2493 42.0624 2
"5998" 2010 46.77966 -63.323212 0 3798 45.72 1.4
"5999" 2010 47.568653 -64.376287 0 2867 47.5488 1.4
"6000" 2010 47.542973 -64.227548 2.960634191 1805 62.1792 0.5
"6001" 2010 47.360757 -64.41877 0.661216648 2599 43.8912 0.8
"6002" 2010 47.485147 -64.233752 4.713827574 2475.5 60.3504 0.3
"6003" 2010 47.469487 -64.143203 0.567654368 3621 54.864 0.3
"6004" 2010 47.486053 -64.01411 0 1795 42.0624 1.2
"6005" 2010 47.188443 -64.416957 0 2457 40.2336 1.7
"6006" 2010 47.290048 -64.233062 1.720068511 2531 47.5488 0.9
"6007" 2010 47.040957 -64.373635 0 3001 38.4048 2.3
"6008" 2010 47.12242 -64.242342 0 3069 42.0624 2
"6009" 2010 47.202472 -64.136815 0 2879 40.2336 2
"6010" 2010 47.36693 -63.986062 0 2406 42.0624 0.9
"6011" 2010 47.369873 -63.473962 3.755864255 3768 74.9808 0.3
"6012" 2010 47.316108 -63.741937 0.37948046 3687 62.1792 0.5
"6013" 2010 47.295468 -63.603762 1.108296747 3693 71.3232 0.5
"6014" 2010 47.320627 -63.469817 4.693278195 3658 65.8368 0.5
"6015" 2010 48.878272 -64.165397 0 3144 58.5216 0.6
"6016" 2010 48.772753 -64.299273 4.344259867 1951 69.4944 0.6
"6017" 2010 48.792355 -64.041407 0 1273 104.2416 1.5
"6018" 2010 48.687022 -63.939387 7.084359156 2964 131.6736 2
"6019" 2010 48.576662 -63.87464 2.240606326 2256 159.1056 2.5
"6020" 2010 48.584733 -63.757585 1.577381282 2219.3 148.1328 1.5
"6021" 2010 48.609075 -63.793903 3.039601737 2219.3 140.8176 1.2
"6022" 2010 48.772758 -63.898807 0.862670195 1465 162.7632 3.2
"6023" 2010 48.746078 -63.790057 7.913943367 2820 166.4208 3.5
"6024" 2010 48.706682 -63.557737 0 1582 160.9344 2.5
"6025" 2010 48.720045 -63.469057 0 2129 170.0784 2.9
"6026" 2010 48.537752 -63.361125 0.383621111 2339 137.16 2.5
"6027" 2010 48.525855 -63.269328 0 1638 129.8448 2.8
"6028" 2010 48.551667 -63.101787 0.841943269 2751.4 243.2304 4.7
"6029" 2010 48.525375 -63.116623 0 2524 213.9696 4.4
"6030" 2010 48.479945 -63.099488 0 3147 85.9536 0.8
"6031" 2010 48.48605 -62.76673333 0 2474.4 358.4448 5.2
"6032" 2010 48.379775 -62.569485 0 2536 241.4016 4.7
"6033" 2010 48.439328 -62.494962 0 1537 376.7328 5
"6034" 2010 48.344025 -62.355427 0 1983 248.7168 4.7
"6035" 2010 48.288245 -62.47928 0 2111 84.1248 0.2
"6036" 2010 48.249298 -62.218743 1.183490293 3004 109.728 2
"6037" 2010 48.267898 -62.13238 0 2237 122.5296 1.7
"6038" 2010 48.250175 -61.8706 0.606285083 2232 263.3472 5
"6039" 2010 48.230757 -61.960898 0 1858 142.6464 2.3
"6040" 2010 48.287047 -61.782675 0 2208 345.6432 5.2
"6041" 2010 48.044978 -62.380367 2.085070655 3704 80.4672 0.3
"6042" 2010 48.082033 -62.302288 2.645360698 3553 100.584 0.2
"6043" 2010 48.050963 -62.329793 2.526566754 2163 91.44 0.2
"6044" 2010 48.151155 -62.14817 0 2786.8 95.0976 0.5
"6045" 2010 47.867625 -62.704885 1.354766932 3335 76.8096 0.2
"6046" 2010 47.849483 -62.538158 1.288553141 3306 74.9808 0.5
"6047" 2010 47.998238 -62.381362 0.82324237 2667 76.8096 0.3
"6048" 2010 47.890693 -62.420832 2.32180587 3235 80.4672 0.3
"6049" 2010 47.978978 -62.307648 0.821854825 3323 82.296 0.3
"6050" 2010 47.913632 -62.133555 0 3319 54.864 1.1
"6051" 2010 48.360455 -63.35158 0.361926275 3299 85.9536 0.8
"6052" 2010 48.357893 -63.26387 0.803431184 2315 67.6656 0.5
"6053" 2010 48.372087 -62.918202 0 3326 85.9536 0.2
"6054" 2010 48.269297 -63.35276 1.852013872 2286 85.9536 0.5
"6055" 2010 48.231597 -63.470072 4.54170695 2009 117.0432 1.2
"6056" 2010 48.293547 -63.274407 0 3010 71.3232 0.3
"6057" 2010 48.281415 -63.069795 1.134176953 2754 65.8368 0.3
"6058" 2010 48.247617 -63.15832 0.428434001 2560 53.0352 0.5
"6059" 2010 48.246497 -62.895225 0 2920 74.9808 NA
"6060" 2010 48.23935 -62.7222 0 3208 89.6112 0.2
"6061" 2010 48.242542 -62.586313 0.644050479 3429 93.2688 0.6
"6062" 2010 48.145178 -63.547122 4.466713372 2307 95.0976 0.6
"6063" 2010 48.048852 -63.426315 1.481555634 1996 85.9536 0.5
"6064" 2010 48.070078 -63.308443 5.110517548 3609 89.6112 0.3
"6065" 2010 48.127668 -63.185148 0.754414813 2724 69.4944 0.5
"6066" 2010 48.138993 -63.148232 0.562728151 3128 73.152 0.3
"6067" 2010 48.112072 -63.119083 0.377663365 2835 69.4944 0.5
"6068" 2010 48.078235 -62.935238 0.831489546 1867 67.6656 0.5
"6069" 2010 48.037767 -62.74648 1.174211882 2846.5 87.7824 0.2
"6070" 2010 48.059888 -62.774557 2.003375137 3135 84.1248 0.2
"6071" 2010 48.062697 -62.629092 0.585695646 2356 87.7824 0.2
"6072" 2010 48.023912 -62.552655 0 2904 64.008 0.6
"6073" 2010 47.96453333 -62.73498333 0.898436294 2474.4 84.1248 0.2
"6074" 2010 48.11893 -63.892838 0 3160 76.8096 0.6
"6075" 2010 48.082185 -63.691123 4.220712256 2447 107.8992 0.5
"6076" 2010 48.040037 -63.74012 3.359231364 2828 104.2416 0.5
"6077" 2010 47.906293 -63.597415 0.632832815 2839 64.008 0.6
"6078" 2010 47.956847 -63.563848 1.300836381 3813 74.9808 0.6
"6079" 2010 47.875603 -63.379155 4.817881177 3509 82.296 0.5
"6080" 2010 47.873165 -63.269993 3.617144593 3473 84.1248 0.3
"6081" 2010 47.970307 -63.049457 0 2904 62.1792 0.8
"6082" 2010 47.864402 -63.034133 1.389482835 2904 71.3232 0.5
"6083" 2010 47.913472 -62.894098 0 2407 71.3232 0.3
"6084" 2010 47.829615 -63.237327 1.479677482 3369 80.4672 0.3
"6085" 2010 48.125232 -64.91562 0 2202.9 53.0352 1.2
"6086" 2010 48.028897 -64.860547 1.956724748 2643 85.9536 0.6
"6087" 2010 48.150027 -64.780127 1.674430996 2136 96.9264 0.6
"6088" 2010 48.039677 -64.741457 2.437212365 1998 82.296 0.8
"6089" 2010 47.955383 -65.628168 0 1868 36.576 4.1
"6090" 2010 47.90443 -65.346322 4.316203682 1780 65.8368 0.8
"6091" 2010 47.907523 -65.288733 4.787582161 2074 71.3232 0.8
"6092" 2010 47.991927 -65.183587 1.435433164 3159 64.008 1.2
"6093" 2010 47.945773 -65.030415 2.59921531 1721 80.4672 0.8
"6094" 2010 47.938612 -64.914683 4.006253885 2313 69.4944 0.8
"6095" 2010 47.8042 -65.329487 0 2748 40.2336 3.1
"6096" 2010 48.356803 -64.39712 1.647024857 3541 80.4672 0.8
"6097" 2010 48.187575 -64.730608 1.219907266 2230 98.7552 0.6
"6098" 2010 48.205905 -64.635903 2.546117343 1938 93.2688 0.6
"6099" 2010 48.25214 -64.562513 3.82006956 1817 98.7552 0.6
"6100" 2010 48.2809 -64.39181 3.169052072 1758 113.3856 0.6
"6101" 2010 48.224548 -64.42956 1.709291451 2455.7 102.4128 0.6
"6102" 2010 48.226483 -64.171042 3.214917284 3742 69.4944 1.1
"6103" 2010 48.302998 -64.21693 2.374280036 2360 111.5568 0.6
"6104" 2010 48.130677 -64.630487 7.248854484 2411.6 87.7824 0.6
"6105" 2010 48.151688 -64.404813 1.481996228 3866 58.5216 0.9
"6106" 2010 48.42352 -64.230923 1.133974304 3037 69.4944 1.1
"6107" 2010 48.575175 -64.102205 2.630909768 2509 98.7552 0.8
"6108" 2010 48.532462 -64.00455 2.122399013 1769 120.7008 1.4
"6109" 2010 48.546382 -63.564128 0 2138 129.8448 1.7
"6110" 2010 48.455165 -64.129417 0 3603 71.3232 1.1
"6111" 2010 48.440292 -63.969795 1.840053852 2397 115.2144 1.1
"6112" 2010 48.39801 -63.790312 0.440132581 2844.4 118.872 1.2
"6113" 2010 48.403305 -63.540033 3.609448715 3598 107.8992 1.4
"6114" 2010 48.465963 -63.580335 1.266025978 2293 133.5024 1.4
"6115" 2010 48.410203 -63.455408 3.581483333 3162 111.5568 1.5
"6116" 2010 48.274257 -63.616778 0 3930 96.9264 0.5
"6117" 2010 48.304757 -64.020595 0 3298 84.1248 0.5
"6118" 2010 48.216707 -63.891962 1.920635866 2879.9 84.1248 0.5
"6119" 2010 48.276857 -63.79411 0.394230881 2826.7 82.296 0.5
"6120" 2010 48.246685 -63.645472 0.648574988 2802 98.7552 0.3
"6121" 2010 48.16124 -63.84618 0.490822811 2811.8 76.8096 0.6
"6122" 2010 47.918928 -64.049957 2.977405797 2199 80.4672 0.6
"6123" 2010 47.956962 -63.922317 1.629839353 2330 85.9536 0.5
"6124" 2010 47.847745 -63.97596 0 2307 74.9808 0.8
"6125" 2010 47.85906 -63.782447 1.053650329 2778 78.6384 0.5
"6126" 2010 47.939512 -63.827947 0.959161663 2067 87.7824 0.5
"6127" 2010 47.763478 -63.548072 2.632272397 3536 80.4672 0.3
"6128" 2010 47.800283 -63.424923 1.346638229 3483 78.6384 0.5
"6129" 2010 47.814542 -63.37697 3.223342702 3072 76.8096 0.5
"6130" 2010 47.78923 -63.303422 2.058968568 2905 84.1248 0.5
"6131" 2010 47.758828 -63.092532 5.505241363 3640 76.8096 0.3
"6132" 2010 47.782787 -63.022357 2.900296657 3468 74.9808 0.5
"6133" 2010 47.819498 -62.94883 1.591847153 3435 73.152 0.5
"6134" 2010 47.811088 -62.815872 1.018972645 3371 69.4944 0.5
"6135" 2010 47.735113 -62.693028 0.618871016 3246.9 64.008 0.5
"6136" 2010 47.613797 -62.852375 1.10617022 2904 60.3504 0.6
"6137" 2010 47.64776 -62.702108 0.688450539 2958 64.008 0.6
"6138" 2010 47.51814 -62.789258 2.117082242 3075 54.864 0.9
"6139" 2010 47.737002 -64.072893 3.357708383 2578 80.4672 0.6
"6140" 2010 47.756623 -63.927125 4.595365396 3096 80.4672 0.8
"6141" 2010 47.712325 -63.800998 0.946771682 2937 64.008 0.8
"6142" 2010 47.613425 -63.706242 4.194917227 3661 73.152 0.5
"6143" 2010 47.64759 -63.720798 3.97471881 3088.8 73.152 0.5
"6144" 2010 47.546498 -63.551875 4.305817756 3800 73.152 0.5
"6145" 2010 47.641778 -63.640318 0.953894392 2565 74.9808 0.5
"6146" 2010 47.655338 -63.4423 5.754567105 2258 84.1248 0.3
"6147" 2010 47.6355 -63.2903 4.597453433 2474.4 85.9536 0.5
"6148" 2010 47.555982 -63.139591 1.43160977 3041 62.1792 0.5
"6149" 2010 47.869177 -64.251563 0 2477.5 38.4048 4.3
"6150" 2010 47.82186 -64.264497 0 2380.2 42.0624 3.2
"6151" 2010 47.735545 -64.18817 0.681752607 2337 67.6656 0.8
"6152" 2010 47.612225 -64.065902 4.095362391 2216 74.9808 0.8
"6153" 2010 47.579667 -63.837667 0 3324 65.8368 0.8
"6154" 2010 47.451987 -63.909592 0 3035.2 56.6928 0.8
"6155" 2010 47.37526 -63.700908 1.044442489 3397.8 67.6656 0.6
"6156" 2010 47.464315 -63.807465 0.36322041 3559 67.6656 0.6
"6157" 2010 47.374667 -63.60982 0.883935814 3931 71.3232 0.6
"6158" 2010 47.455163 -63.626792 1.065891478 2152 64.008 0.5
"6159" 2010 47.455592 -63.378512 14.17978112 3193.3 78.6384 0.5
"6160" 2010 47.48937 -63.30421 7.054477016 3193.3 80.4672 0.5
"6161" 2010 47.428057 -63.154418 0 3119 69.4944 0.6
"6162" 2010 47.364133 -62.87836 1.372432694 2527 49.3776 1.4
"6163" 2010 47.209765 -63.209607 5.792154951 3067 64.008 0.5
"6164" 2010 47.213723 -63.096723 4.083371236 3323 69.4944 0.5
"6165" 2010 47.208853 -62.871177 0.839540957 2996 60.3504 1.1
"6166" 2010 47.166125 -63.041757 1.528181738 2951 62.1792 0.5
"6167" 2010 47.159878 -63.099705 3.111619316 2876 65.8368 0.5
"6168" 2010 47.133532 -62.864209 2.721936095 2928 60.3504 1.1
"6169" 2010 46.686163 -62.428493 0 2160 64.008 1.5
"6170" 2010 46.701707 -62.388437 2.81881229 2725 62.1792 1.5
"6171" 2010 46.791427 -62.236632 0.506442298 2967 64.008 1.4
"6172" 2010 46.75233 -62.091662 0.693731314 3296 67.6656 1.2
"6173" 2010 46.713382 -61.932788 7.094221578 3852 89.6112 1.5
"6174" 2010 46.735293 -61.7357 1.155901487 3707 76.8096 1.5
"6175" 2010 46.777017 -61.592055 2.706298804 3189 67.6656 1.7
"6176" 2010 46.716992 -61.497142 4.841951061 3060 64.008 1.7
"6177" 2010 46.638827 -61.951008 0 2886 56.6928 1.5
"6178" 2010 46.625632 -61.86839 0 3607 56.6928 1.9
"6179" 2010 46.569978 -61.776435 0 3041 54.864 2
"6180" 2010 47.070253 -62.057362 0 3137 45.72 2.3
"6181" 2010 47.03711 -61.840443 0 2409 38.4048 4.9
"6182" 2010 46.898825 -62.027817 0 1644 56.6928 1.4
"6183" 2010 46.849973 -61.925835 2.979702531 2704 60.3504 1.5
"6184" 2010 46.854613 -61.720593 8.655383756 2850 58.5216 1.9
"6185" 2010 46.840667 -61.666423 1.660554229 3714 69.4944 1.7
"6186" 2010 46.96653333 -61.53438333 0.981475287 2474.4 43.8912 3.1
"6187" 2010 46.802533 -61.92218 8.752435754 3615 82.296 1.7
"6188" 2010 46.800853 -61.784353 6.616009161 3250 74.9808 1.7
"6189" 2010 47.445145 -61.084778 1.204763072 2403 42.0624 2.5
"6190" 2010 47.38645 -61.085557 2.308799984 2302 47.5488 2.5
"6191" 2010 47.412655 -60.851687 1.118139394 2768 60.3504 2
"6192" 2010 47.355947 -60.723383 0.71846299 2599 64.008 1.9
"6193" 2010 47.25024 -61.247372 0 2578 45.72 2.8
"6194" 2010 47.309775 -61.09224 1.034966637 2910 53.0352 2.2
"6195" 2010 47.139317 -61.267482 8.715422218 2777 47.5488 2.3
"6196" 2010 46.876177 -61.382392 4.034041196 3313 64.008 1.7
"6197" 2010 46.952995 -61.362397 5.685380562 2662 51.2064 1.9
"6198" 2010 46.964388 -61.287983 6.734564782 3231 54.864 1.7
"6199" 2010 46.474378 -61.726208 0 2567 43.8912 4.6
"6200" 2010 46.288007 -62.087435 0 1864 40.2336 4.7
"6201" 2010 46.302137 -62.138215 0 2441 38.4048 5
"6202" 2010 46.193667 -61.97698 0 2095 43.8912 4.3
"6203" 2010 46.143605 -62.023885 0 1993 45.72 4.3
"6204" 2010 46.123457 -61.97019 0 3237 40.2336 5.3
"6205" 2010 46.065335 -61.748317 1.309898893 1862 51.2064 2.5
"6206" 2010 45.901303 -62.037883 0 1992 38.4048 3.1
"6207" 2010 45.905493 -61.883322 0 2047 38.4048 4.1
"6208" 2010 46.341847 -61.908697 0 2730 36.576 8
"6209" 2010 46.526918 -61.527863 7.446351335 3450 60.3504 1.9
"6210" 2010 46.5893 -61.17005 6.545502829 3140 80.4672 1.9
"6211" 2010 46.462015 -61.53075 8.591557874 2327 58.5216 1.9
"6212" 2010 46.378988 -61.35836 0 1886 54.864 2.3
"6213" 2010 46.487348 -61.303632 4.632300595 3220 64.008 1.9
"6214" 2010 46.178423 -61.73562 2.698243147 2201 54.864 2.9
"6215" 2010 46.20165 -61.716625 1.963432788 2001 54.864 2.5
"6216" 2010 46.300353 -61.564128 1.304004926 1806 60.3504 2.2
"6217" 2010 46.319035 -61.538783 3.895723504 1743 64.008 2.3
"6218" 2010 46.12845 -61.701378 0.707145602 2194 54.864 2.5
"6219" 2010 46.135263 -61.556353 5.854596663 1865 47.5488 3.4
"6220" 2010 46.127503 -61.590277 2.210989472 1941 49.3776 2.8
"6221" 2010 46.701517 -61.370422 1.647354809 3516 71.3232 1.7
"6222" 2010 46.593043 -61.37467 5.3347363 3103 64.008 1.7
"6223" 2010 47.442503 -60.558842 0.579370012 3015 84.1248 0.9
"6224" 2010 47.38085 -60.414827 0 3036 80.4672 1.9
"6225" 2010 47.441943 -60.315385 0 2139 164.592 3.2
"6226" 2010 47.307105 -60.526568 0 2785 73.152 2.5
"6227" 2010 47.206628 -60.536385 0 2412 162.7632 5.5
"6228" 2010 47.231297 -60.359095 0 3868 195.6816 5.3
"6229" 2010 47.14196 -60.567663 0.944294887 2469 173.736 5.6
"6230" 2010 47.129728 -60.371348 3.002774207 2316 173.736 5.6
"6231" 2010 47.068455 -60.488465 3.94578395 1563 124.3584 2.9
"6232" 2010 47.137553 -60.326177 2.030485589 1775 181.0512 5
"6233" 2010 47.202423 -60.886217 2.075192371 3022 71.3232 1.7
"6234" 2010 47.268293 -60.85459 5.984962206 3402 85.9536 1.7
"6235" 2010 47.200158 -60.709102 1.100166198 2864 107.8992 1.9
"6236" 2010 47.051467 -61.019848 2.035574827 2532 91.44 2
"6237" 2010 47.069122 -60.853412 3.8770647 1737 124.3584 2.8
"6238" 2010 47.067115 -60.92141 1.93657678 1724 109.728 2.8
"6239" 2010 47.061253 -60.698795 3.398038094 2386 164.592 4.7
"6240" 2010 47.037313 -60.800378 1.091101528 2257 138.9888 3.8
"6241" 2010 46.984227 -61.105725 2.784303864 2952 62.1792 1.9
"6242" 2010 46.95339 -60.879665 7.969775175 1761 135.3312 4.6
"6243" 2010 46.988313 -60.728795 9.165384494 2464 146.304 5
"6244" 2010 46.906048 -61.234368 1.607726524 2852 60.3504 1.9
"6245" 2010 46.892643 -61.020395 13.90241516 3189 102.4128 2.8
"6246" 2010 46.849463 -60.938175 4.117855202 1572 122.5296 4.3
"6247" 2010 46.808223 -61.31246 3.06275024 2950 64.008 1.9
"6248" 2010 46.801503 -61.13089 5.370276878 3361 80.4672 2
"6249" 2010 46.795937 -60.961567 5.966706521 2986 118.872 3.8
